Time,Trigger,AngleAnkl,AngleKnee,AngleHip,SpeedAnkl,SpeedKnee,SpeedHip,MedialGastrocnemius,VastusMedialis,GluteusMaximus,DiscretizedTrigger,DiscretizedMovement,DiscretizedMedialGastrocnemius,DiscretizedVastusMedialis,DiscretizedGluteusMaximus
27233,0.09434,0.615054,0.291131,0.845388,0.198519,0.433279,0.582195,-22.6491,-22.6424,-19.4309,1,3,1,1,1
27234,0.09434,0.613299,0.289643,0.846228,0.201967,0.432784,0.583721,-22.482,-22.9527,-19.7411,1,3,1,1,1
27235,0.09473,0.611637,0.288155,0.847021,0.205259,0.431981,0.584858,-20.9051,-23.1625,-19.2332,1,3,1,1,1
27236,0.09482,0.610067,0.286638,0.847751,0.20821,0.430882,0.585151,-20.7553,-23.7448,-18.7996,1,3,1,1,1
27237,0.09502,0.608567,0.285088,0.848449,0.210648,0.42954,0.584611,-20.7546,-23.9119,-18.9059,1,3,1,1,1
27238,0.09443,0.607119,0.283523,0.849145,0.212497,0.428011,0.583477,-20.1641,-24.1344,-19.3612,1,3,1,1,1
27239,0.09512,0.605686,0.281948,0.849851,0.213763,0.426311,0.581712,-20.2784,-24.9366,-19.3692,1,3,1,1,1
27240,0.09531,0.604237,0.280338,0.850554,0.214442,0.42445,0.579239,-20.9017,-24.274,-18.9286,1,3,1,1,1
27241,0.0957,0.602767,0.278673,0.851286,0.21452,0.42249,0.576439,-21.1797,-23.9464,-18.9605,1,3,1,1,1
27242,0.096,0.60128,0.276965,0.852029,0.214066,0.420542,0.573965,-20.663,-23.5874,-18.5632,1,3,1,1,1
27243,0.09619,0.599761,0.275247,0.852738,0.213237,0.418696,0.571887,-19.0382,-23.3901,-18.4866,1,3,1,1,1
27244,0.09678,0.598198,0.273523,0.853435,0.212149,0.41699,0.569768,-18.0028,-23.0766,-17.9666,1,3,2,1,1
27245,0.09697,0.59662,0.27178,0.854095,0.210872,0.415458,0.567293,-17.5375,-22.8175,-17.2337,1,3,2,1,1
27246,0.09736,0.595042,0.270009,0.854674,0.209509,0.414152,0.564571,-18.2256,-22.1911,-17.0682,1,3,2,1,1
27247,0.09727,0.593438,0.268208,0.855187,0.208148,0.413141,0.562015,-19.7432,-21.488,-16.9849,1,3,1,1,1
27248,0.09766,0.591808,0.266389,0.855702,0.206848,0.412461,0.559953,-20.7489,-21.141,-17.0002,1,3,1,1,1
27249,0.09795,0.590179,0.264561,0.856296,0.205675,0.412066,0.558622,-20.5186,-20.8258,-17.2998,1,3,1,1,1
27250,0.09863,0.588555,0.26273,0.856924,0.204692,0.411903,0.557905,-19.604,-21.3659,-17.2968,1,3,1,1,1
27251,0.09883,0.586898,0.260905,0.857495,0.203896,0.411982,0.557622,-19.4333,-21.9773,-16.9936,1,3,1,1,1
27252,0.09902,0.58519,0.25909,0.858002,0.20319,0.412306,0.557931,-20.4942,-22.6945,-17.0042,1,3,1,1,1
27253,0.09912,0.583456,0.257282,0.85851,0.202564,0.412796,0.558546,-22.1186,-23.2945,-17.2124,1,3,1,1,1
27254,0.09922,0.581714,0.255486,0.859082,0.202096,0.413349,0.55882,-21.6173,-24.8566,-17.3383,1,3,1,1,1
27255,0.09951,0.579981,0.253717,0.859719,0.201778,0.413936,0.558258,-19.3836,-25.4486,-17.3488,1,3,1,1,1
27256,0.10039,0.57827,0.251964,0.860372,0.201581,0.414541,0.556625,-18.0178,-24.9151,-17.5777,1,3,2,1,1
27257,0.10029,0.576583,0.25022,0.86097,0.201546,0.415063,0.554064,-17.5814,-23.4484,-17.7882,1,3,2,1,1
27258,0.1002,0.574901,0.248489,0.861544,0.201705,0.415366,0.550567,-16.947,-22.6119,-18.4625,1,3,2,1,1
27259,0.10068,0.57319,0.246763,0.862152,0.202012,0.415356,0.545901,-16.8052,-22.2719,-19.4335,1,3,2,1,1
27260,0.10107,0.571468,0.245018,0.862717,0.202398,0.415017,0.539998,-17.1539,-21.7901,-20.0458,1,3,2,1,1
27261,0.10127,0.569772,0.243252,0.863204,0.202826,0.414393,0.533127,-17.7854,-21.4923,-20.2995,1,3,2,1,1
27262,0.10225,0.568083,0.241505,0.863631,0.203238,0.413556,0.525946,-19.1075,-21.026,-20.1475,1,3,1,1,1
27263,0.10225,0.566395,0.239779,0.863985,0.203598,0.412596,0.519288,-21.4335,-20.6534,-20.0541,1,3,1,1,1
27264,0.10283,0.564722,0.238024,0.864262,0.203966,0.411621,0.513789,-23.0853,-20.0611,-20.346,1,3,1,1,1
27265,0.10391,0.563057,0.236211,0.864452,0.204438,0.410742,0.50946,-23.8886,-19.4509,-21.0954,1,3,1,2,1
27266,0.1042,0.561395,0.234347,0.864588,0.205032,0.410093,0.506349,-24.1805,-19.2049,-21.3928,1,3,1,2,1
27267,0.10469,0.55975,0.232457,0.864718,0.205613,0.4098,0.504994,-23.5778,-19.4796,-21.1562,1,3,1,2,1
27268,0.10537,0.558124,0.230571,0.864858,0.206049,0.409898,0.505369,-21.9009,-20.0676,-21.7721,1,3,1,1,1
27269,0.10645,0.556486,0.228697,0.865036,0.206342,0.410358,0.506847,-20.3783,-20.6171,-22.2906,1,3,1,1,1
27270,0.10693,0.554832,0.226829,0.865287,0.206531,0.411187,0.508916,-19.1927,-20.9237,-23.8152,1,3,1,1,1
27271,0.10811,0.553199,0.224983,0.86562,0.20666,0.41237,0.511214,-18.2732,-21.0738,-22.0214,1,3,2,1,1
27272,0.10791,0.551606,0.223172,0.865974,0.206759,0.41377,0.513355,-17.7502,-21.0029,-19.3736,1,3,2,1,1
27273,0.1083,0.550032,0.221405,0.866332,0.2068,0.415188,0.514701,-17.6543,-20.9732,-18.2798,1,3,2,1,1
27274,0.1084,0.548428,0.219693,0.866753,0.206783,0.41647,0.514755,-18.1198,-20.886,-18.5832,1,3,2,1,1
27275,0.10879,0.546773,0.218022,0.867189,0.206756,0.417538,0.513561,-19.2242,-20.6617,-19.478,1,3,1,1,1
27276,0.10908,0.545099,0.216371,0.867543,0.206725,0.418381,0.511315,-21.1684,-20.8784,-20.1387,1,3,1,1,1
27277,0.10986,0.543443,0.214718,0.86782,0.206636,0.419004,0.508061,-22.8888,-21.2071,-20.0357,1,3,1,1,1
27278,0.10996,0.541817,0.213048,0.86807,0.206477,0.419405,0.503862,-22.8074,-21.362,-19.4702,1,3,1,1,1
27279,0.11016,0.540199,0.211347,0.868298,0.206288,0.419617,0.498944,-22.4895,-21.9252,-18.9185,1,3,1,1,1
27280,0.11006,0.538565,0.209617,0.868462,0.206096,0.419704,0.493595,-21.7925,-22.6476,-18.3664,1,3,1,1,1
27281,0.11055,0.536931,0.207878,0.868563,0.205901,0.419741,0.488204,-20.1707,-22.5291,-18.8063,1,3,1,1,1
27282,0.11094,0.53531,0.206146,0.868675,0.20569,0.419839,0.483183,-18.5506,-22.3773,-19.8574,1,3,1,1,1
27283,0.11162,0.533675,0.204426,0.868821,0.205459,0.420134,0.478525,-17.7486,-21.9888,-20.485,1,3,2,1,1
27284,0.11162,0.53202,0.202719,0.868937,0.205271,0.42069,0.473671,-17.5736,-21.4733,-20.4625,1,3,2,1,1
27285,0.11201,0.530374,0.201028,0.868976,0.20525,0.421489,0.467961,-17.4895,-21.6865,-19.1998,1,3,2,1,1
27286,0.1123,0.528729,0.199354,0.868945,0.2055,0.422516,0.461134,-18.0827,-21.9258,-18.4666,1,3,2,1,1
27287,0.11279,0.52705,0.197698,0.86891,0.20604,0.423755,0.453461,-19.2515,-22.0554,-18.5939,1,3,1,1,1
27288,0.11348,0.525339,0.196052,0.86891,0.206821,0.4251,0.445278,-20.0316,-22.7177,-19.1104,1,3,1,1,1
27289,0.11426,0.523636,0.194418,0.868887,0.207835,0.42641,0.436828,-20.6987,-23.2481,-19.2012,1,3,1,1,1
27290,0.11475,0.521974,0.192819,0.868783,0.209097,0.427598,0.428619,-21.6564,-23.4322,-18.3489,1,3,1,1,1
27291,0.11533,0.52037,0.191242,0.868559,0.21054,0.428647,0.421178,-22.4109,-23.6652,-18.2167,1,3,1,1,1
27292,0.11543,0.518829,0.189665,0.868177,0.212102,0.429569,0.414575,-22.8648,-23.4299,-19.05,1,3,1,1,1
27293,0.11572,0.517331,0.188114,0.867668,0.213761,0.43036,0.408492,-23.1605,-23.266,-20.2666,1,3,1,1,1
27294,0.11621,0.515854,0.186604,0.867142,0.215429,0.431005,0.40255,-22.5903,-22.9317,-20.5384,1,3,1,1,1
27295,0.11631,0.514385,0.185103,0.866664,0.216898,0.431542,0.396755,-20.8951,-22.7177,-19.4998,1,3,1,1,1
27296,0.1168,0.512937,0.18357,0.866226,0.217947,0.43203,0.391465,-19.2139,-22.7518,-18.3535,1,3,1,1,1
27297,0.11709,0.511508,0.182013,0.865824,0.218446,0.432479,0.386979,-18.2599,-22.2407,-17.7827,1,3,2,1,1
27298,0.11748,0.510083,0.18046,0.865438,0.218367,0.432907,0.383369,-17.6847,-21.4184,-17.845,1,3,2,1,1
27299,0.11855,0.508675,0.178921,0.865028,0.217807,0.433299,0.380322,-17.8291,-20.7342,-17.6599,1,3,2,1,1
27300,0.11924,0.507279,0.177386,0.864553,0.216909,0.433575,0.377253,-18.5746,-20.5634,-17.5531,1,3,1,1,1
27301,0.11914,0.505865,0.175847,0.863992,0.215783,0.433724,0.373625,-19.6647,-21.1295,-17.6481,1,3,1,1,1
27302,0.11963,0.504399,0.174325,0.86336,0.214557,0.433805,0.369341,-20.6278,-21.638,-18.0143,1,3,1,1,1
27303,0.11992,0.50287,0.172841,0.862691,0.213387,0.433827,0.364778,-21.7725,-21.7246,-18.3292,1,3,1,1,1
27304,0.12002,0.501282,0.171372,0.862026,0.212404,0.433765,0.360337,-22.8075,-21.5443,-18.2593,1,3,1,1,1
27305,0.121,0.499646,0.169897,0.86138,0.211687,0.433605,0.356402,-22.5055,-21.3363,-18.7966,1,3,1,1,1
27306,0.121,0.498004,0.168407,0.860717,0.211237,0.43336,0.353275,-21.247,-21.02,-18.9377,1,3,1,1,1
27307,0.121,0.496372,0.166886,0.860027,0.21105,0.433031,0.350875,-21.1653,-21.7825,-18.6854,1,3,1,1,1
27308,0.12178,0.49474,0.165339,0.859307,0.211141,0.432554,0.348835,-21.2532,-23.5588,-18.0428,1,3,1,1,1
27309,0.12178,0.493143,0.163776,0.858553,0.211498,0.431894,0.346709,-20.1779,-24.1594,-17.7841,1,3,1,1,1
27310,0.12207,0.491609,0.1622,0.857804,0.212076,0.431144,0.344159,-18.5412,-23.0955,-17.6051,1,3,1,1,1
27311,0.12285,0.49012,0.160637,0.857068,0.212782,0.430445,0.341018,-17.311,-21.6784,-17.4599,1,3,2,1,1
27312,0.12314,0.488652,0.159089,0.856344,0.213442,0.429873,0.337488,-16.5603,-21.0419,-17.4252,1,3,3,1,1
27313,0.12285,0.487172,0.157545,0.85563,0.213901,0.429487,0.333925,-16.2874,-21.226,-17.4103,1,3,3,1,1
27314,0.12324,0.485666,0.155987,0.854876,0.214106,0.429335,0.330317,-15.9385,-21.4373,-17.4606,1,3,3,1,1
27315,0.12354,0.484138,0.154388,0.854056,0.214064,0.429408,0.326532,-15.9691,-21.6704,-17.7031,1,3,3,1,1
27316,0.12354,0.482604,0.152767,0.853177,0.213787,0.429732,0.322491,-16.4818,-22.6048,-17.4638,1,3,3,1,1
27317,0.12451,0.481089,0.151163,0.85225,0.213319,0.430374,0.318222,-17.6797,-23.2996,-16.9853,1,3,2,1,1
27318,0.1249,0.479581,0.149576,0.851282,0.212744,0.43137,0.31394,-19.2259,-23.0611,-16.7635,1,3,1,1,1
27319,0.1248,0.478043,0.147997,0.850317,0.21216,0.432732,0.309737,-20.4753,-24.1525,-16.7153,1,3,1,1,1
27320,0.1252,0.476473,0.14644,0.849375,0.211683,0.434439,0.305667,-21.3959,-25.1791,-16.5691,1,3,1,1,2
27321,0.12588,0.474889,0.144912,0.848407,0.211428,0.436448,0.301922,-22.3185,-27.1633,-17.1512,1,3,1,1,1
27322,0.125,0.473306,0.143412,0.847393,0.211507,0.438684,0.29853,-23.416,-27.2467,-18.1763,1,3,1,1,1
27323,0.12637,0.471737,0.141955,0.846347,0.212012,0.44106,0.295315,-22.9546,-24.0973,-19.3178,1,3,1,1,1
27324,0.12666,0.470163,0.140567,0.845303,0.212976,0.443527,0.292313,-22.0892,-23.0414,-20.8393,1,3,1,1,1
27325,0.12715,0.46857,0.139235,0.844262,0.214429,0.446098,0.28971,-21.8624,-23.1792,-21.8834,1,3,1,1,1
27326,0.12734,0.466975,0.137929,0.843188,0.216345,0.448794,0.287544,-21.4146,-23.6736,-22.3455,1,3,1,1,1
27327,0.12773,0.46541,0.136634,0.842065,0.218613,0.451599,0.28576,-20.3988,-23.1043,-22.5857,1,3,1,1,1
27328,0.12822,0.463911,0.135346,0.840922,0.221151,0.454485,0.284093,-19.4228,-22.1352,-21.2657,1,3,1,1,1
27329,0.12881,0.462508,0.134074,0.839769,0.223926,0.457411,0.2821,-19.175,-22.0002,-19.7702,1,3,1,1,1
27330,0.1291,0.461197,0.132843,0.838591,0.226883,0.460329,0.279474,-18.959,-22.388,-18.6228,1,3,1,1,1
27331,0.12939,0.459944,0.131664,0.837438,0.229914,0.463223,0.276175,-18.6557,-22.3643,-18.2209,1,3,1,1,1
27332,0.1293,0.458728,0.130537,0.836347,0.232858,0.466135,0.272368,-18.378,-22.2814,-18.6531,1,3,1,1,1
27333,0.12988,0.457531,0.129469,0.835289,0.235542,0.469109,0.268072,-18.6593,-21.7916,-18.779,1,3,1,1,1
27334,0.13057,0.456347,0.128457,0.834201,0.23787,0.47212,0.262976,-18.6562,-22.0005,-19.5665,1,3,1,1,1
27335,0.13037,0.455201,0.127487,0.833004,0.239807,0.475063,0.25679,-18.5508,-22.8749,-20.3247,1,3,1,1,1
27336,0.13037,0.454113,0.126547,0.831693,0.241341,0.477813,0.24969,-18.0624,-22.7484,-20.7715,1,3,2,1,1
27337,0.13105,0.453061,0.125633,0.830308,0.242513,0.480325,0.24217,-18.1362,-21.2246,-21.1598,1,3,2,1,1
27338,0.13164,0.452006,0.124746,0.828897,0.243382,0.482635,0.23457,-19.1325,-19.8202,-22.8391,1,3,1,2,1
27339,0.13184,0.450935,0.123884,0.827473,0.244001,0.484812,0.227154,-20.7277,-19.4454,-23.6853,1,3,1,2,1
27340,0.13174,0.449855,0.123054,0.825995,0.244445,0.486984,0.220385,-22.2192,-19.5676,-20.2124,1,3,1,2,1
27341,0.13232,0.448794,0.122254,0.824416,0.24474,0.489282,0.214868,-22.6655,-20.1388,-19.497,1,3,1,1,1
27342,0.13369,0.447754,0.121461,0.82275,0.244895,0.491758,0.211054,-21.9447,-20.7613,-19.6807,1,3,1,1,1
27343,0.1335,0.446707,0.120665,0.821073,0.244971,0.494435,0.208888,-20.5252,-20.8494,-20.8143,1,3,1,1,1
27344,0.1334,0.445638,0.119898,0.819452,0.245048,0.497308,0.208001,-19.0776,-20.4905,-21.7461,1,3,1,1,1
27345,0.1335,0.444547,0.119175,0.817876,0.245137,0.500345,0.208116,-18.0297,-20.2004,-21.4502,1,3,2,1,1
27346,0.13369,0.443453,0.1185,0.816279,0.245172,0.503511,0.20926,-16.9011,-19.7941,-20.4421,1,3,2,2,1
27347,0.13359,0.442383,0.117906,0.814662,0.245089,0.506728,0.21143,-15.8113,-19.4983,-19.1897,1,3,3,2,1
27348,0.13389,0.441328,0.117388,0.813081,0.244844,0.50993,0.214112,-15.1337,-19.509,-18.587,1,3,3,2,1
27349,0.13447,0.440284,0.11691,0.811571,0.244436,0.513078,0.216538,-15.1579,-19.5543,-19.9271,1,3,3,2,1
27350,0.13496,0.439252,0.116472,0.81011,0.243886,0.516069,0.218303,-16.0514,-19.8517,-20.5947,1,3,3,2,1
27351,0.13477,0.438218,0.116076,0.808653,0.243193,0.518799,0.21945,-17.8371,-20.4091,-19.6343,1,3,2,1,1
27352,0.13486,0.437156,0.115708,0.80719,0.242366,0.521291,0.220175,-20.0396,-21.1345,-18.8248,1,3,1,1,1
27353,0.13506,0.436058,0.115371,0.805753,0.2414,0.523599,0.220647,-21.4131,-21.6156,-18.9774,1,3,1,1,1
27354,0.13516,0.434934,0.115044,0.804326,0.240317,0.525752,0.220606,-21.3239,-21.7627,-19.6595,1,3,1,1,1
27355,0.13574,0.433787,0.114721,0.802834,0.239187,0.527844,0.219695,-20.6889,-21.8666,-20.0077,1,3,1,1,1
27356,0.13604,0.432608,0.114417,0.801267,0.238085,0.529981,0.218149,-21.7582,-22.4335,-20.7792,1,3,1,1,1
27357,0.13682,0.4314,0.114123,0.799701,0.237142,0.532152,0.216614,-24.2869,-22.5852,-21.4949,1,3,1,1,1
27358,0.13691,0.430176,0.11385,0.798174,0.236484,0.534308,0.215588,-23.5588,-22.0926,-20.9745,1,3,1,1,1
27359,0.1373,0.428957,0.113629,0.796651,0.236168,0.536439,0.21523,-21.5703,-21.4045,-21.6545,1,3,1,1,1
27360,0.13721,0.427738,0.113465,0.795133,0.236136,0.538577,0.21546,-20.4444,-20.9561,-20.1127,1,3,1,1,1
27361,0.1375,0.426518,0.11334,0.793583,0.236271,0.540803,0.216119,-19.8964,-20.8187,-18.5116,1,3,1,1,1
27362,0.13779,0.425294,0.11325,0.791975,0.236487,0.543148,0.216984,-20.5979,-21.1311,-18.3139,1,3,1,1,1
27363,0.13809,0.424075,0.113201,0.790385,0.236653,0.545591,0.217655,-22.4248,-21.1303,-18.9491,1,3,1,1,1
27364,0.13857,0.422897,0.113167,0.788872,0.236685,0.54815,0.217841,-23.2486,-21.268,-19.2485,1,3,1,1,1
27365,0.13896,0.421761,0.113124,0.787423,0.236593,0.550845,0.217601,-21.9703,-21.817,-19.0274,1,3,1,1,1
27366,0.13916,0.420647,0.113086,0.786012,0.236341,0.553675,0.217119,-20.2547,-22.2006,-19.011,1,3,1,1,1
27367,0.13867,0.419517,0.113082,0.784594,0.235813,0.556629,0.216423,-20.0017,-22.0923,-18.4091,1,3,1,1,1
27368,0.14004,0.418352,0.113139,0.783113,0.234867,0.559693,0.21552,-20.4645,-21.947,-17.6234,1,3,1,1,1
27369,0.13965,0.417154,0.113255,0.78156,0.233391,0.56289,0.214272,-20.7965,-22.1561,-17.1121,1,3,1,1,1
27370,0.14014,0.415897,0.113418,0.779965,0.231362,0.566257,0.212475,-20.7591,-21.8235,-16.9116,1,3,1,1,1
27371,0.14082,0.414609,0.11364,0.778371,0.228839,0.569806,0.210446,-20.4873,-21.2697,-17.0146,1,3,1,1,1
27372,0.14082,0.413344,0.113936,0.776784,0.22598,0.573483,0.208743,-20.8097,-20.7899,-16.9412,1,3,1,1,1
27373,0.14111,0.412068,0.11429,0.775197,0.222996,0.577164,0.207678,-21.2566,-20.8671,-16.34,1,3,1,1,2
27374,0.1415,0.410713,0.11467,0.773601,0.220108,0.580717,0.207419,-20.448,-20.8556,-16.0676,1,3,1,1,2
27375,0.14189,0.409252,0.115064,0.771993,0.217445,0.584045,0.207832,-19.2253,-20.7419,-15.8674,1,3,1,1,2
27376,0.14258,0.407693,0.115503,0.770374,0.215089,0.587115,0.208381,-18.4286,-21.0485,-16.1718,1,3,1,1,2
27377,0.14287,0.406074,0.116003,0.768761,0.213146,0.589928,0.208351,-18.5401,-20.8893,-17.248,1,3,1,1,1
27378,0.14316,0.404431,0.116547,0.767205,0.211644,0.592445,0.207316,-18.1931,-20.5329,-18.9648,1,3,2,1,1
27379,0.14316,0.402771,0.11713,0.765703,0.210637,0.594602,0.205647,-18.041,-20.3775,-20.5172,1,3,2,1,1
27380,0.14336,0.401121,0.117748,0.764206,0.210312,0.596364,0.203845,-19.2513,-20.56,-21.1252,1,3,1,1,1
27381,0.14385,0.399502,0.118385,0.7627,0.21078,0.59775,0.202031,-21.3072,-20.7355,-20.8817,1,3,1,1,1
27382,0.14355,0.397906,0.11903,0.761155,0.211954,0.598806,0.200193,-22.6815,-21,-19.2469,1,3,1,1,1
27383,0.14375,0.396332,0.119682,0.759533,0.213658,0.599531,0.198199,-22.604,-21.6197,-17.6485,1,3,1,1,1
27384,0.14434,0.394799,0.120351,0.757797,0.215729,0.599946,0.195989,-22.5586,-22.6986,-16.8163,1,3,1,1,1
27385,0.14443,0.393304,0.121024,0.755977,0.218029,0.600144,0.193788,-22.8689,-23.508,-16.5613,1,3,1,1,2
27386,0.14453,0.39184,0.121671,0.754218,0.220426,0.600178,0.192122,-22.5255,-24.3101,-16.7117,1,3,1,1,1
27387,0.14502,0.390436,0.122276,0.752548,0.222806,0.600084,0.191455,-21.1468,-25.3055,-17.018,1,3,1,1,1
27388,0.14502,0.38909,0.122868,0.750896,0.225145,0.59991,0.19187,-19.3579,-25.8137,-17.0092,1,3,1,1,1
27389,0.14521,0.387774,0.123489,0.749242,0.227435,0.599649,0.193208,-18.4105,-25.7497,-16.8797,1,3,1,1,1
27390,0.14541,0.386481,0.124127,0.747562,0.229604,0.599235,0.195232,-18.3716,-25.0979,-16.6633,1,3,1,1,1
27391,0.1458,0.385226,0.124759,0.745869,0.231546,0.598636,0.1978,-19.0832,-23.9858,-16.5082,1,3,1,1,2
27392,0.1457,0.384002,0.125398,0.744214,0.233185,0.597927,0.200654,-20.6112,-22.4566,-16.7041,1,3,1,1,1
27393,0.1459,0.382783,0.126033,0.742617,0.234462,0.597188,0.203451,-22.2134,-20.8665,-17.236,1,3,1,1,1
27394,0.14521,0.381578,0.126656,0.741067,0.235362,0.596408,0.206217,-21.685,-19.8979,-17.3384,1,3,1,2,1
27395,0.14619,0.380412,0.127269,0.739524,0.235982,0.595504,0.20893,-20.6282,-19.6615,-17.022,1,3,1,2,1
27396,0.14609,0.379275,0.127856,0.737946,0.236432,0.594435,0.211283,-21.0025,-20.042,-16.5637,1,3,1,1,2
27397,0.14619,0.378138,0.128393,0.736343,0.236777,0.593294,0.212955,-21.4462,-20.9025,-16.3725,1,3,1,1,2
27398,0.14629,0.376979,0.128889,0.734787,0.237109,0.592142,0.213732,-21.0938,-21.3963,-16.777,1,3,1,1,1
27399,0.146,0.375787,0.129383,0.733306,0.237552,0.59095,0.21361,-20.4541,-20.9492,-18.0709,1,3,1,1,1
27400,0.14551,0.374565,0.129888,0.731872,0.238175,0.58972,0.212762,-19.6507,-20.7995,-19.7682,1,3,1,1,1
27401,0.14609,0.373338,0.130394,0.730432,0.238993,0.588467,0.211444,-18.6976,-21.5485,-20.5144,1,3,1,1,1
27402,0.14609,0.372135,0.130884,0.72893,0.240045,0.587208,0.209868,-18.3626,-22.5161,-20.4617,1,3,2,1,1
27403,0.14619,0.370957,0.131353,0.727355,0.241419,0.586024,0.208168,-18.646,-23.5817,-19.6271,1,3,1,1,1
27404,0.14678,0.36981,0.131818,0.725715,0.243208,0.584976,0.206372,-18.9471,-24.2211,-19.4482,1,3,1,1,1
27405,0.14648,0.368713,0.132273,0.724054,0.245411,0.584042,0.204544,-19.4351,-24.4266,-19.2125,1,3,1,1,1
27406,0.14658,0.367676,0.132693,0.72241,0.247945,0.583206,0.202999,-20.7995,-24.7479,-18.9928,1,3,1,1,1
27407,0.14639,0.366673,0.133077,0.720771,0.250687,0.582541,0.202056,-22.5007,-23.8902,-18.9187,1,3,1,1,1
27408,0.14707,0.365705,0.133437,0.719132,0.253486,0.582157,0.201811,-22.67,-23.5941,-18.7648,1,3,1,1,1
27409,0.14717,0.364781,0.133779,0.717486,0.256221,0.582147,0.202135,-21.3538,-23.3201,-18.6846,1,3,1,1,1
27410,0.14717,0.363905,0.134135,0.71585,0.25884,0.582505,0.202718,-20.2597,-22.0673,-18.563,1,3,1,1,1
27411,0.14746,0.363092,0.134516,0.714248,0.261324,0.583165,0.203371,-19.8138,-21.7274,-18.7337,1,3,1,1,1
27412,0.14775,0.362323,0.134912,0.712686,0.2637,0.584179,0.203926,-20.316,-21.5411,-18.8172,1,3,1,1,1
27413,0.14746,0.361585,0.135327,0.711155,0.266027,0.5856,0.20429,-22.1854,-21.7863,-18.4577,1,3,1,1,1
27414,0.14746,0.360871,0.13577,0.709619,0.268356,0.587295,0.204711,-23.2916,-21.4934,-18.0104,1,3,1,1,1
27415,0.14766,0.36017,0.136252,0.708045,0.270665,0.589085,0.205468,-22.7075,-20.8883,-17.3661,1,3,1,1,1
27416,0.14795,0.359478,0.136776,0.706426,0.272854,0.590858,0.206627,-21.3385,-20.4471,-17.1368,1,3,1,1,1
27417,0.14756,0.358805,0.137318,0.704778,0.274836,0.592496,0.208236,-20.3017,-20.1331,-17.6149,1,3,1,1,1
27418,0.14736,0.358166,0.137858,0.703144,0.276603,0.593941,0.210463,-19.5331,-19.9356,-18.2811,1,3,1,2,1
27419,0.14746,0.357587,0.138439,0.701536,0.278196,0.595161,0.213222,-18.5957,-20.0678,-19.1474,1,3,1,1,1
27420,0.14746,0.357065,0.139075,0.699934,0.279634,0.596038,0.216416,-18.2764,-19.7366,-19.5267,1,3,2,2,1
27421,0.14766,0.356588,0.139708,0.698381,0.280939,0.596517,0.220428,-18.2455,-19.5657,-20.2185,1,3,2,2,1
27422,0.14658,0.356138,0.140321,0.696903,0.282133,0.596649,0.225687,-17.5981,-19.6796,-20.7388,1,3,2,2,1
27423,0.14756,0.355668,0.140937,0.695465,0.283205,0.596554,0.231999,-17.0632,-19.7542,-21.162,1,3,2,2,1
27424,0.14805,0.355168,0.141546,0.694076,0.284172,0.596399,0.238758,-17.5487,-19.6258,-20.9167,1,3,2,2,1
27425,0.14814,0.354668,0.14215,0.692754,0.28508,0.596262,0.245556,-18.6131,-19.7789,-20.0406,1,3,1,2,1
27426,0.14834,0.354176,0.142743,0.691416,0.285929,0.596146,0.252198,-19.4402,-20.1098,-18.9142,1,3,1,1,1
27427,0.14795,0.353689,0.143288,0.690046,0.286727,0.596159,0.258546,-19.2228,-20.3332,-18.9777,1,3,1,1,1
27428,0.14717,0.35322,0.143804,0.688763,0.287545,0.596439,0.264589,-18.8874,-20.597,-19.4921,1,3,1,1,1
27429,0.14785,0.352776,0.144329,0.687626,0.288482,0.596996,0.270254,-19.2839,-20.9487,-19.8652,1,3,1,1,1
27430,0.14795,0.352348,0.144884,0.686541,0.289601,0.597786,0.275086,-20.5896,-21.4634,-20.0485,1,3,1,1,1
27431,0.14814,0.35196,0.145486,0.685429,0.290837,0.598786,0.278603,-22.3078,-21.7231,-20.5479,1,3,1,1,1
27432,0.14834,0.35162,0.146121,0.684323,0.292071,0.599947,0.280709,-22.1886,-21.989,-20.3206,1,3,1,1,1
27433,0.14873,0.351288,0.146772,0.683228,0.29328,0.601242,0.281537,-20.5499,-22.6193,-19.9898,1,3,1,1,1
27434,0.14883,0.350938,0.147448,0.68215,0.294469,0.602622,0.281125,-19.3601,-22.6012,-20.9543,1,3,1,1,1
27435,0.14863,0.350597,0.148146,0.681137,0.295615,0.603948,0.27953,-18.5479,-22.7294,-23.1627,1,3,1,1,1
27436,0.14922,0.350288,0.148861,0.680133,0.296722,0.605129,0.277202,-17.9709,-23.1159,-21.638,1,3,2,1,1
27437,0.14971,0.35001,0.14959,0.67901,0.297814,0.606134,0.274733,-18.0248,-23.5076,-19.4958,1,3,2,1,1
27438,0.14971,0.349741,0.150319,0.677774,0.298882,0.60696,0.272335,-18.09,-23.3199,-18.9227,1,3,2,1,1
27439,0.14961,0.349465,0.151047,0.676488,0.299908,0.607627,0.269998,-18.0701,-22.9182,-19.1351,1,3,2,1,1
27440,0.14922,0.349205,0.151783,0.675173,0.300951,0.608119,0.267767,-17.786,-22.6566,-20.4513,1,3,2,1,1
27441,0.14863,0.348976,0.152525,0.673886,0.302079,0.608411,0.265648,-17.4569,-23.1011,-20.7407,1,3,2,1,1
27442,0.14941,0.348765,0.153272,0.672656,0.303303,0.60855,0.263702,-17.5759,-23.6779,-19.9466,1,3,2,1,1
